Nro. Pedido;Clase Pedido;Fecha Pedido;Proveedor;Centro;Material;Comprador;Cantidad;Importe;Fecha Entrega;Fecha Entrega real;Cond. Pago;Estrategia;Fecha Devolucion;Motivo;Nro. SolPed
4500004965;COM2;4/8/2017;1000;CEN1;1000004;COMP03;5347;$ 291.674;16/8/2017;26/7/2017;CP01;AA02;;;10004965
4500004966;COM2;2/8/2017;1002;CEN3;1000005;COMP03;4865;$ 229.032;14/8/2017;2/9/2017;CP02;AA03;;;10004966
4500004967;COM2;31/8/2017;1009;CEN1;1000004;COMP04;2650;$ 44.388;11/9/2017;27/8/2017;CP02;AA04;;;10004967
4500004968;COM3;13/7/2016;1004;CEN2;1000005;COMP01;345;$ 305.961;;;CP04;AA03;;;10004968
4500004969;COM2;9/1/2017;1005;CEN1;1000002;COMP04;4420;$ 118.208;17/2/2017;14/2/2017;CP03;AA04;;;10004969
4500004970;COM1;3/8/2017;1003;CEN3;1000002;COMP05;2672;$ 701.839;14/8/2017;3/9/2017;CP01;AA02;;;10004970
4500004971;COM2;29/6/2016;1010;CEN3;1000002;COMP03;1972;$ 794.125;17/8/2016;4/8/2016;CP02;AA01;;;10004971
4500004972;COM3;15/8/2017;1000;CEN1;1000002;COMP03;2184;$ 326.239;20/8/2017;15/9/2017;CP02;AA04;;;10004972
4500004973;COM2;9/3/2017;1000;CEN1;1000002;COMP02;2206;$ 9.742;17/3/2017;4/3/2017;CP03;AA01;;;10004973
4500004974;COM3;12/4/2016;1009;CEN2;1000006;COMP03;2090;$ 186.236;29/5/2016;5/6/2016;CP04;AA02;;;10004974
4500004975;COM1;27/8/2016;1003;CEN2;1000005;COMP04;568;$ 346.164;;;CP04;AA04;;;10004975
4500004976;COM2;5/11/2016;1008;CEN1;1000004;COMP02;5405;$ 457.164;12/11/2016;17/11/2016;CP04;AA02;;;10004976
4500004977;COM1;16/12/2016;1010;CEN3;1000004;COMP02;3967;$ 974.063;5/1/2017;18/12/2016;CP04;AA03;20/12/2016;CANT;10004977
4500004978;COM2;10/1/2017;1000;CEN2;1000004;COMP03;2814;$ 740.840;5/3/2017;23/3/2017;CP04;AA04;;;10004978
4500004979;COM2;5/9/2017;1007;CEN2;1000003;COMP03;5179;$ 740.859;15/9/2017;10/9/2017;CP04;AA04;;;10004979
4500004980;COM1;29/7/2016;1006;CEN2;1000001;COMP01;3506;$ 339.283;6/10/2016;9/10/2016;CP04;AA03;;;10004980
4500004981;COM3;18/3/2016;1006;CEN3;1000003;COMP01;3733;$ 983.478;26/3/2016;25/3/2016;CP04;AA03;;;10004981
4500004982;COM3;29/9/2017;1010;CEN1;1000005;COMP01;3221;$ 919.595;;;CP02;AA01;;;10004982
4500004983;COM1;3/8/2017;1004;CEN2;1000002;COMP05;2629;$ 640.330;11/8/2017;5/8/2017;CP02;AA01;;;10004983
4500004984;COM2;6/1/2017;1009;CEN1;1000002;COMP03;1154;$ 814.215;21/1/2017;7/2/2017;CP02;AA01;;;10004984
4500004985;COM3;13/11/2017;1003;CEN2;1000002;COMP01;1233;$ 393.938;26/11/2017;25/11/2017;CP01;AA01;;;10004985
4500004986;COM3;26/10/2017;1008;CEN1;1000005;COMP01;2986;$ 462.557;21/11/2017;16/12/2017;CP02;AA02;;;10004986
4500004987;COM3;2/7/2017;1001;CEN1;1000005;COMP05;4403;$ 711.212;8/7/2017;1/7/2017;CP04;AA04;;;10004987
4500004988;COM2;7/5/2016;1002;CEN1;1000006;COMP02;5656;$ 552.417;23/5/2016;25/5/2016;CP01;AA04;;;10004988
4500004989;COM2;15/7/2017;1005;CEN3;1000002;COMP05;688;$ 449.030;;;CP02;AA04;;;10004989
4500004990;COM2;22/2/2016;1004;CEN1;1000001;COMP04;4403;$ 250.347;25/3/2016;4/4/2016;CP03;AA04;9/4/2016;CANT;10004990
4500004991;COM1;25/6/2017;1005;CEN1;1000005;COMP04;4041;$ 178.657;23/7/2017;20/7/2017;CP04;AA03;;;10004991
4500004992;COM2;15/2/2017;1008;CEN3;1000006;COMP04;4732;$ 336.274;6/3/2017;18/3/2017;CP02;AA01;;;10004992
4500004993;COM3;28/11/2017;1006;CEN3;1000005;COMP04;2918;$ 80.963;18/12/2017;17/12/2017;CP04;AA01;;;10004993
4500004994;COM2;16/8/2016;1010;CEN3;1000003;COMP04;2711;$ 125.494;21/9/2016;30/9/2016;CP04;AA03;;;10004994
4500004995;COM2;10/6/2017;1003;CEN2;1000003;COMP05;2564;$ 110.663;7/8/2017;6/8/2017;CP01;AA04;;;10004995
4500004996;COM2;26/1/2017;1002;CEN3;1000003;COMP04;5206;$ 102.467;;;CP01;AA03;;;10004996
4500004997;COM3;23/7/2017;1002;CEN1;1000002;COMP02;4182;$ 351.802;24/7/2017;15/7/2017;CP04;AA02;;;10004997
4500004998;COM1;4/11/2016;1007;CEN2;1000004;COMP04;864;$ 484.714;18/11/2016;25/11/2016;CP02;AA01;;;10004998
4500004999;COM2;15/9/2016;1000;CEN2;1000002;COMP02;1612;$ 733.199;24/9/2016;23/9/2016;CP04;AA04;;;10004999
4500005000;COM3;14/6/2017;1007;CEN1;1000001;COMP01;14;$ 935.456;5/9/2017;7/9/2017;CP01;AA02;;;10005000
4500005001;COM2;30/9/2016;1001;CEN2;1000006;COMP03;3072;$ 625.905;3/11/2016;21/10/2016;CP04;AA02;;;10005001
4500005002;COM1;3/10/2016;1009;CEN2;1000005;COMP05;4645;$ 564.769;24/11/2016;1/12/2016;CP03;AA02;;;10005002
4500005003;COM2;20/3/2016;1005;CEN2;1000005;COMP05;2939;$ 393.788;;;CP04;AA03;;;10005003
4500005004;COM1;4/4/2017;1010;CEN3;1000005;COMP02;5334;$ 686.690;8/5/2017;11/5/2017;CP03;AA04;;;10005004
4500005005;COM1;1/12/2017;1008;CEN3;1000004;COMP03;4790;$ 959.880;8/12/2017;26/11/2017;CP01;AA02;;;10005005
4500005006;COM2;4/9/2016;1009;CEN1;1000004;COMP04;5633;$ 37.743;10/10/2016;23/10/2016;CP02;AA02;;;10005006
4500005007;COM1;9/2/2017;1005;CEN1;1000005;COMP04;3014;$ 382.681;26/2/2017;21/2/2017;CP02;AA04;;;10005007
4500005008;COM3;25/1/2017;1010;CEN1;1000003;COMP02;1208;$ 206.569;31/1/2017;3/2/2017;CP01;AA04;;;10005008
4500005009;COM1;24/1/2016;1009;CEN2;1000005;COMP03;3825;$ 842.729;9/3/2016;10/2/2016;CP04;;;;10005009
4500005010;COM1;12/1/2016;1009;CEN2;1000004;COMP01;2471;$ 537.040;;;CP03;AA04;;;10005010
4500005011;COM3;28/4/2017;1010;CEN3;1000002;COMP04;5079;$ 29.542;30/5/2017;25/5/2017;CP02;AA04;;;10005011
4500005012;COM2;25/3/2017;1009;CEN3;1000001;COMP02;1530;$ 159.473;11/4/2017;28/4/2017;CP01;AA02;;;10005012
4500005013;COM3;1/4/2017;1001;CEN2;1000006;COMP01;2748;$ 47.358;13/6/2017;10/6/2017;CP01;AA04;;;10005013
4500005014;COM3;7/1/2017;1000;CEN2;1000005;COMP05;2848;$ 441.429;10/2/2017;13/2/2017;CP04;AA01;;;10005014
4500005015;COM1;28/12/2017;1002;CEN2;1000002;COMP04;4143;$ 672.919;29/12/2017;20/12/2017;CP02;AA04;;;10005015
4500005016;COM3;7/11/2017;1001;CEN1;1000003;COMP03;5386;$ 992.504;6/1/2018;18/1/2018;CP01;AA02;19/1/2018;PLAZ;10005016
4500005017;COM2;1/2/2016;1007;CEN1;1000003;COMP05;4034;$ 6.764;;;CP02;AA03;;;10005017
4500005018;COM1;21/11/2016;1003;CEN1;1000004;COMP03;890;$ 759.321;6/2/2017;18/2/2017;CP01;AA01;;;10005018
4500005019;COM1;15/10/2017;1010;CEN3;1000001;COMP02;2730;$ 427.527;16/10/2017;11/10/2017;CP01;AA01;;;10005019
4500005020;COM1;26/10/2016;1004;CEN1;1000002;COMP03;2189;$ 732.681;20/11/2016;2/12/2016;CP03;AA03;;;10005020
4500005021;COM2;4/12/2017;1001;CEN2;1000005;COMP03;2194;$ 614.830;28/12/2017;20/12/2017;CP01;AA01;;;10005021
4500005022;COM1;16/6/2016;1010;CEN1;1000006;COMP01;1934;$ 854.426;6/7/2016;24/7/2016;CP03;AA02;;;10005022
4500005023;COM2;2/11/2016;1003;CEN2;1000004;COMP05;4425;$ 135.896;5/11/2016;2/11/2016;CP04;AA02;;;10005023
4500005024;COM1;14/8/2016;1005;CEN2;1000001;COMP02;3269;$ 549.489;;;CP04;AA01;;;10005024
4500005025;COM1;8/10/2016;1006;CEN3;1000005;COMP05;1559;$ 280.186;17/10/2016;4/10/2016;CP01;AA04;;;10005025
4500005026;COM3;26/7/2017;1004;CEN3;1000001;COMP05;3333;$ 893.968;13/9/2017;19/9/2017;CP04;AA02;;;10005026
4500005027;COM1;14/8/2017;1000;CEN2;1000003;COMP03;2941;$ 858.930;15/9/2017;28/8/2017;CP02;AA01;;;10005027
4500005028;COM2;6/9/2016;1007;CEN2;1000005;COMP03;5364;$ 712.080;16/9/2016;21/9/2016;CP03;AA03;;;10005028
4500005029;COM1;11/3/2016;1002;CEN1;1000005;COMP01;4199;$ 998.995;28/4/2016;22/4/2016;CP02;AA03;24/4/2016;CANT;10005029
4500005030;COM2;2/8/2017;1002;CEN1;1000001;COMP01;2686;$ 858.376;9/9/2017;17/9/2017;CP04;AA02;;;10005030
4500005031;COM1;26/6/2017;1000;CEN1;1000004;COMP02;2444;$ 387.955;;;CP02;AA03;;;10005031
4500005032;COM3;15/6/2017;1010;CEN3;1000006;COMP02;4059;$ 187.603;5/7/2017;28/7/2017;CP01;AA03;;;10005032
4500005033;COM3;27/3/2017;1001;CEN3;1000004;COMP04;2578;$ 383.707;1/4/2017;22/3/2017;CP04;AA02;;;10005033
4500005034;COM1;9/7/2016;1005;CEN1;1000002;COMP03;3836;$ 672.517;15/7/2016;5/8/2016;CP01;AA02;;;10005034
4500005035;COM2;26/4/2016;1007;CEN3;1000003;COMP04;5555;$ 905.153;30/5/2016;12/5/2016;CP02;AA01;;;10005035
4500005036;COM3;25/11/2017;1004;CEN2;1000002;COMP02;1783;$ 812.374;29/12/2017;8/1/2018;CP02;AA04;;;10005036
4500005037;COM1;10/11/2016;1010;CEN3;1000001;COMP01;3535;$ 929.458;28/11/2016;26/11/2016;CP04;AA01;;;10005037
4500005038;COM2;25/10/2017;1005;CEN3;1000005;COMP03;2033;$ 299.742;;;CP04;AA03;;;10005038
4500005039;COM1;20/12/2016;1010;CEN2;1000003;COMP03;3595;$ 599.152;20/1/2017;15/1/2017;CP01;AA02;;;10005039
4500005040;COM1;1/6/2017;1003;CEN1;1000004;COMP03;262;$ 968.960;13/6/2017;20/6/2017;CP04;AA03;;;10005040
4500005041;COM3;4/2/2017;1010;CEN2;1000002;COMP02;320;$ 494.927;22/3/2017;5/3/2017;CP01;AA02;;;10005041
4500005042;COM3;14/4/2017;1000;CEN2;1000005;COMP05;803;$ 506.919;4/6/2017;11/6/2017;CP01;AA03;13/6/2017;PLAZ;10005042
4500005043;COM1;4/11/2017;1009;CEN2;1000003;COMP02;1163;$ 817.775;24/11/2017;19/11/2017;CP02;AA01;;;10005043
4500005044;COM2;4/9/2017;1000;CEN1;1000005;COMP03;937;$ 775.840;20/9/2017;29/9/2017;CP04;AA02;;;10005044
4500005045;COM1;24/9/2016;1008;CEN2;1000004;COMP04;4525;$ 567.173;;;CP01;;;;10005045
4500005046;COM3;20/6/2017;1003;CEN2;1000002;COMP05;4812;$ 135.870;30/6/2017;4/7/2017;CP04;AA02;;;10005046
4500005047;COM1;9/6/2017;1003;CEN1;1000003;COMP01;280;$ 663.247;5/7/2017;25/6/2017;CP04;AA03;;;10005047
4500005048;COM3;15/10/2016;1003;CEN3;1000003;COMP03;1091;$ 569.395;30/10/2016;31/10/2016;CP03;AA02;;;10005048
4500005049;COM2;1/9/2016;1009;CEN3;1000005;COMP02;3254;$ 860.941;3/9/2016;2/9/2016;CP03;AA03;;;10005049
4500005050;COM1;4/7/2016;1003;CEN2;1000003;COMP04;2684;$ 614.541;26/7/2016;2/8/2016;CP01;AA02;;;10005050
4500005051;COM3;17/6/2017;1002;CEN2;1000006;COMP02;3173;$ 525.862;21/6/2017;17/6/2017;CP04;AA03;;;10005051
4500005052;COM3;25/8/2016;1007;CEN2;1000003;COMP02;2663;$ 302.560;;;CP03;AA04;;;10005052
4500005053;COM3;17/8/2016;1001;CEN2;1000006;COMP04;4523;$ 669.613;6/9/2016;4/9/2016;CP01;AA02;;;10005053
4500005054;COM3;20/6/2016;1003;CEN2;1000004;COMP04;1071;$ 996.015;4/7/2016;19/7/2016;CP02;AA02;;;10005054
4500005055;COM1;29/10/2016;1002;CEN2;1000002;COMP02;4475;$ 414.409;7/12/2016;24/11/2016;CP01;AA02;25/11/2016;ENVA;10005055
4500005056;COM1;31/5/2017;1007;CEN3;1000003;COMP03;5412;$ 310.339;27/6/2017;12/7/2017;CP03;AA03;;;10005056
4500005057;COM2;12/12/2017;1007;CEN3;1000004;COMP05;1721;$ 651.251;15/12/2017;10/12/2017;CP01;AA02;;;10005057
4500005058;COM3;13/3/2016;1007;CEN2;1000005;COMP02;3245;$ 377.786;25/3/2016;1/4/2016;CP03;AA01;;;10005058
4500005059;COM3;5/12/2017;1003;CEN2;1000003;COMP04;1986;$ 275.705;;;CP03;AA04;;;10005059
4500005060;COM3;26/8/2016;1008;CEN2;1000004;COMP02;1611;$ 815.245;12/10/2016;21/10/2016;CP03;AA02;;;10005060
4500005061;COM2;20/8/2017;1000;CEN3;1000004;COMP05;146;$ 618.779;27/8/2017;22/8/2017;CP03;AA04;;;10005061
4500005062;COM2;11/5/2016;1000;CEN2;1000005;COMP03;1667;$ 457.552;25/5/2016;4/6/2016;CP03;AA04;;;10005062
4500005063;COM1;30/5/2016;1000;CEN1;1000005;COMP04;2985;$ 925.746;6/6/2016;3/6/2016;CP01;AA03;;;10005063
4500005064;COM3;1/11/2017;1004;CEN1;1000001;COMP01;2201;$ 239.912;22/12/2017;27/12/2017;CP04;AA02;;;10005064
4500005065;COM1;20/10/2016;1007;CEN3;1000005;COMP02;1198;$ 181.989;29/10/2016;25/10/2016;CP04;AA02;;;10005065
4500005066;COM2;2/5/2017;1003;CEN1;1000002;COMP05;1140;$ 589.851;;;CP01;AA02;;;10005066
4500005067;COM2;20/5/2017;1007;CEN3;1000003;COMP02;1440;$ 39.731;24/6/2017;17/6/2017;CP03;AA03;;;10005067
4500005068;COM2;21/9/2017;1005;CEN3;1000002;COMP02;2919;$ 631.996;18/11/2017;9/12/2017;CP03;AA02;11/12/2017;CANT;10005068
4500005069;COM1;25/4/2017;1002;CEN2;1000002;COMP05;1229;$ 625.885;13/7/2017;5/7/2017;CP01;AA04;;;10005069
4500005070;COM1;11/7/2017;1003;CEN1;1000006;COMP04;3611;$ 469.460;25/7/2017;1/8/2017;CP04;AA04;;;10005070
4500005071;COM3;27/5/2017;1002;CEN1;1000001;COMP02;3147;$ 361.271;4/6/2017;11/5/2017;CP03;AA01;;;10005071
4500005072;COM1;15/2/2016;1001;CEN3;1000006;COMP03;1206;$ 13.376;20/2/2016;29/2/2016;CP02;AA03;;;10005072
4500005073;COM1;18/5/2016;1000;CEN1;1000001;COMP02;3862;$ 740.424;;;CP04;AA04;;;10005073
4500005074;COM3;9/9/2017;1008;CEN1;1000003;COMP04;2726;$ 375.940;15/9/2017;16/9/2017;CP04;AA02;;;10005074
4500005075;COM3;29/5/2017;1009;CEN2;1000005;COMP04;1953;$ 266.399;2/6/2017;27/5/2017;CP04;AA03;;;10005075
4500005076;COM3;22/2/2016;1005;CEN2;1000006;COMP05;1335;$ 517.754;29/2/2016;25/3/2016;CP03;AA02;;;10005076
4500005077;COM3;9/5/2016;1004;CEN2;1000002;COMP05;2447;$ 959.631;24/5/2016;16/5/2016;CP02;AA03;;;10005077
4500005078;COM1;18/6/2017;1007;CEN1;1000005;COMP04;3685;$ 532.513;22/6/2017;24/6/2017;CP01;AA04;;;10005078
4500005079;COM3;13/10/2017;1002;CEN3;1000002;COMP02;5387;$ 698.839;17/10/2017;1/10/2017;CP02;AA04;;;10005079
4500005080;COM2;12/4/2017;1009;CEN1;1000001;COMP04;1336;$ 525.177;;;CP01;AA02;;;10005080
4500005081;COM3;18/2/2016;1009;CEN2;1000004;COMP05;3095;$ 765.520;9/4/2016;5/4/2016;CP01;AA02;10/4/2016;PLAZ;10005081
4500005082;COM2;5/3/2016;1008;CEN2;1000003;COMP03;490;$ 518.972;20/3/2016;2/4/2016;CP04;AA03;;;10005082
4500005083;COM2;11/11/2017;1002;CEN1;1000006;COMP02;383;$ 563.384;28/11/2017;25/11/2017;CP04;AA04;;;10005083
4500005084;COM1;26/9/2016;1009;CEN3;1000005;COMP05;5290;$ 102.638;20/10/2016;21/10/2016;CP03;AA02;;;10005084
4500005085;COM1;15/12/2016;1000;CEN1;1000005;COMP03;4762;$ 343.819;31/12/2016;21/12/2016;CP01;AA02;;;10005085
4500005086;COM2;16/2/2016;1010;CEN1;1000001;COMP04;2973;$ 763.440;20/2/2016;12/3/2016;CP04;AA01;;;10005086
4500005087;COM3;18/4/2017;1000;CEN1;1000001;COMP02;2176;$ 38.922;;;CP02;AA01;;;10005087
4500005088;COM1;4/2/2016;1007;CEN3;1000002;COMP04;5132;$ 953.239;27/2/2016;19/3/2016;CP03;AA01;;;10005088
4500005089;COM1;25/5/2016;1001;CEN3;1000004;COMP02;2061;$ 787.657;21/7/2016;15/7/2016;CP01;AA03;;;10005089
4500005090;COM3;9/8/2017;1008;CEN3;1000002;COMP05;3441;$ 342.515;15/9/2017;21/9/2017;CP01;AA02;;;10005090
4500005091;COM1;23/12/2017;1003;CEN1;1000003;COMP04;1542;$ 640.734;25/12/2017;12/12/2017;CP03;AA01;;;10005091
4500005092;COM1;9/9/2016;1003;CEN2;1000002;COMP05;726;$ 637.086;2/10/2016;4/10/2016;CP02;AA03;;;10005092
4500005093;COM1;8/11/2016;1006;CEN3;1000005;COMP04;4546;$ 937.367;23/11/2016;31/10/2016;CP04;AA03;;;10005093
4500005094;COM3;25/3/2016;1005;CEN2;1000002;COMP02;3785;$ 434.767;;;CP01;AA03;;;10005094
4500005095;COM3;21/8/2016;1009;CEN3;1000003;COMP03;5160;$ 366.372;26/8/2016;21/8/2016;CP01;AA02;;;10005095
4500005096;COM2;6/1/2016;1008;CEN1;1000001;COMP05;2992;$ 315.311;7/3/2016;13/3/2016;CP02;AA01;;;10005096
4500005097;COM3;12/12/2017;1006;CEN1;1000003;COMP03;1665;$ 327.543;18/12/2017;2/12/2017;CP02;AA01;;;10005097
4500005098;COM3;16/7/2016;1006;CEN2;1000005;COMP03;3548;$ 193.251;20/7/2016;21/7/2016;CP03;AA04;;;10005098
4500005099;COM3;31/12/2017;1003;CEN1;1000002;COMP04;2017;$ 246.420;3/4/2018;19/3/2018;CP01;AA02;;;10005099
4500005100;COM1;21/10/2017;1008;CEN1;1000001;COMP05;4110;$ 923.234;22/10/2017;26/10/2017;CP03;AA02;;;10005100
4500005101;COM1;27/6/2017;1002;CEN2;1000005;COMP01;129;$ 476.795;;;CP03;AA03;;;10005101
4500005102;COM3;10/7/2016;1006;CEN2;1000004;COMP02;1958;$ 404.708;21/8/2016;26/8/2016;CP03;AA01;;;10005102
4500005103;COM1;17/9/2016;1005;CEN3;1000006;COMP01;4760;$ 688.635;14/11/2016;2/11/2016;CP04;AA02;;;10005103
4500005104;COM2;9/8/2016;1010;CEN2;1000004;COMP05;5372;$ 547.609;24/8/2016;2/9/2016;CP01;AA02;;;10005104
4500005105;COM1;4/11/2016;1009;CEN1;1000002;COMP05;731;$ 423.263;26/12/2016;21/12/2016;CP02;AA03;;;10005105
4500005106;COM1;9/2/2016;1007;CEN3;1000001;COMP02;116;$ 868.012;27/2/2016;28/2/2016;CP03;AA04;;;10005106
4500005107;COM1;25/10/2017;1007;CEN3;1000004;COMP05;2511;$ 216.933;14/12/2017;16/11/2017;CP02;AA01;18/11/2017;CANT;10005107
4500005108;COM1;26/5/2016;1007;CEN1;1000001;COMP04;3830;$ 808.752;;;CP01;AA04;;;10005108
4500005109;COM1;13/6/2017;1002;CEN3;1000001;COMP04;299;$ 434.431;25/6/2017;20/6/2017;CP02;AA01;;;10005109
4500005110;COM2;2/8/2016;1009;CEN2;1000004;COMP04;2296;$ 268.392;6/8/2016;13/8/2016;CP03;AA04;;;10005110
4500005111;COM1;14/11/2017;1001;CEN3;1000001;COMP02;973;$ 395.857;6/2/2018;28/1/2018;CP02;AA04;;;10005111
4500005112;COM3;13/2/2017;1001;CEN1;1000005;COMP02;4724;$ 404.868;17/2/2017;23/2/2017;CP02;AA03;;;10005112
4500005113;COM2;4/7/2016;1008;CEN3;1000006;COMP04;2207;$ 70.908;29/7/2016;28/7/2016;CP04;AA02;;;10005113
4500005114;COM3;9/12/2017;1005;CEN2;1000003;COMP05;497;$ 45.917;12/12/2017;13/12/2017;CP03;AA04;;;10005114
4500005115;COM3;12/3/2017;1002;CEN2;1000004;COMP04;4026;$ 859.603;;;CP02;AA01;;;10005115
4500005116;COM3;21/10/2016;1008;CEN2;1000004;COMP02;2117;$ 803.469;14/11/2016;19/11/2016;CP01;AA01;;;10005116
4500005117;COM2;24/1/2016;1009;CEN2;1000005;COMP04;3935;$ 634.793;18/2/2016;14/2/2016;CP02;;;;10005117
4500005118;COM1;23/7/2016;1002;CEN3;1000004;COMP05;380;$ 998.631;5/8/2016;15/8/2016;CP02;AA01;;;10005118
4500005119;COM2;28/9/2017;1002;CEN1;1000004;COMP03;4450;$ 195.558;8/11/2017;7/11/2017;CP01;AA02;;;10005119
4500005120;COM1;8/3/2017;1001;CEN2;1000003;COMP05;4786;$ 184.185;21/4/2017;23/4/2017;CP02;AA02;25/4/2017;ENVA;10005120
4500005121;COM2;4/11/2016;1004;CEN1;1000003;COMP02;1771;$ 257.169;2/12/2016;20/11/2016;CP01;AA01;;;10005121
4500005122;COM3;18/8/2017;1002;CEN2;1000001;COMP02;4393;$ 443.093;;;CP04;AA02;;;10005122
4500005123;COM1;16/4/2017;1009;CEN1;1000006;COMP02;2530;$ 336.815;14/5/2017;13/5/2017;CP01;AA03;;;10005123
4500005124;COM2;22/3/2016;1002;CEN1;1000001;COMP02;909;$ 562.318;10/4/2016;18/4/2016;CP01;AA04;;;10005124
4500005125;COM3;21/7/2016;1000;CEN3;1000005;COMP01;3376;$ 357.084;23/9/2016;10/9/2016;CP02;AA02;;;10005125
4500005126;COM3;16/7/2016;1003;CEN1;1000005;COMP03;3171;$ 607.572;20/8/2016;22/8/2016;CP01;AA01;;;10005126
4500005127;COM2;10/7/2017;1009;CEN3;1000001;COMP02;1101;$ 895.938;14/7/2017;20/6/2017;CP03;AA04;;;10005127
4500005128;COM2;15/5/2017;1003;CEN3;1000005;COMP03;4159;$ 849.244;28/5/2017;31/5/2017;CP01;AA04;;;10005128
4500005129;COM3;24/10/2016;1000;CEN2;1000001;COMP01;4846;$ 912.895;;;CP01;;;;10005129
4500005130;COM1;25/12/2016;1008;CEN1;1000006;COMP02;2105;$ 281.868;30/12/2016;6/1/2017;CP01;AA01;;;10005130
4500005131;COM1;1/10/2017;1009;CEN2;1000004;COMP05;4225;$ 986.546;17/10/2017;16/10/2017;CP03;AA03;;;10005131
4500005132;COM1;16/3/2016;1009;CEN3;1000003;COMP02;145;$ 608.169;27/3/2016;1/4/2016;CP04;AA01;;;10005132
4500005133;COM1;11/1/2017;1009;CEN1;1000001;COMP01;5536;$ 896.423;27/1/2017;25/1/2017;CP03;AA02;31/1/2017;PLAZ;10005133
4500005134;COM3;24/12/2017;1000;CEN3;1000003;COMP02;2542;$ 625.197;8/2/2018;17/2/2018;CP04;;;;10005134
4500005135;COM2;31/10/2016;1004;CEN2;1000002;COMP01;262;$ 196.169;1/11/2016;26/10/2016;CP02;AA02;;;10005135
4500005136;COM2;2/6/2016;1002;CEN2;1000005;COMP04;2013;$ 1.534;;;CP03;AA03;;;10005136
4500005137;COM3;16/1/2016;1007;CEN1;1000006;COMP01;2527;$ 222.222;10/3/2016;4/3/2016;CP01;AA03;;;10005137
4500005138;COM1;25/3/2017;1001;CEN2;1000003;COMP05;4452;$ 703.874;17/4/2017;20/4/2017;CP03;AA01;;;10005138
4500005139;COM2;26/2/2016;1008;CEN1;1000005;COMP04;5449;$ 769.924;16/4/2016;13/4/2016;CP03;AA03;;;10005139
4500005140;COM2;6/3/2016;1008;CEN3;1000003;COMP01;4278;$ 341.361;10/3/2016;18/3/2016;CP01;AA02;;;10005140
4500005141;COM2;1/6/2017;1007;CEN3;1000002;COMP04;2236;$ 524.952;13/6/2017;22/5/2017;CP04;AA04;;;10005141
4500005142;COM1;30/6/2016;1001;CEN2;1000003;COMP03;2585;$ 428.299;14/8/2016;29/8/2016;CP02;AA02;;;10005142
4500005143;COM3;8/11/2016;1003;CEN3;1000001;COMP02;1812;$ 736.923;;;CP01;AA02;;;10005143
4500005144;COM1;1/5/2016;1000;CEN1;1000002;COMP05;3363;$ 256.771;16/6/2016;3/7/2016;CP01;AA03;;;10005144
4500005145;COM3;22/5/2017;1002;CEN2;1000004;COMP03;3043;$ 452.035;26/5/2017;18/5/2017;CP03;AA01;;;10005145
4500005146;COM2;9/9/2017;1002;CEN2;1000006;COMP03;234;$ 101.489;8/11/2017;23/11/2017;CP02;AA01;24/11/2017;PLAZ;10005146
4500005147;COM1;15/3/2017;1008;CEN2;1000004;COMP01;2148;$ 189.891;27/3/2017;14/3/2017;CP03;AA01;;;10005147
4500005148;COM3;25/4/2016;1008;CEN1;1000006;COMP02;3436;$ 316.337;26/4/2016;5/5/2016;CP01;AA04;;;10005148
4500005149;COM2;7/10/2016;1006;CEN3;1000003;COMP04;1852;$ 503.122;28/10/2016;21/10/2016;CP02;AA02;;;10005149
4500005150;COM1;26/7/2017;1009;CEN2;1000001;COMP02;125;$ 932.517;;;CP04;AA02;;;10005150
4500005151;COM2;11/8/2017;1004;CEN3;1000006;COMP03;3362;$ 559.288;6/9/2017;18/8/2017;CP02;AA04;;;10005151
4500005152;COM3;25/5/2016;1002;CEN3;1000005;COMP02;1072;$ 426.759;28/7/2016;21/8/2016;CP02;AA02;;;10005152
4500005153;COM2;26/12/2016;1004;CEN2;1000003;COMP02;4525;$ 787.219;6/1/2017;26/12/2016;CP01;AA01;;;10005153
4500005154;COM2;10/3/2016;1004;CEN3;1000002;COMP05;1338;$ 348.652;25/4/2016;27/4/2016;CP04;AA04;;;10005154
4500005155;COM3;6/10/2017;1005;CEN3;1000003;COMP05;4102;$ 484.548;8/12/2017;14/11/2017;CP02;AA01;;;10005155
4500005156;COM2;23/7/2016;1004;CEN1;1000006;COMP04;5282;$ 629.149;10/10/2016;22/10/2016;CP02;AA04;;;10005156
4500005157;COM2;13/9/2017;1009;CEN1;1000001;COMP03;5193;$ 78.841;;;CP02;AA03;;;10005157
4500005158;COM3;9/4/2017;1008;CEN1;1000002;COMP03;5044;$ 199.070;16/4/2017;22/4/2017;CP01;AA02;;;10005158
4500005159;COM1;14/7/2017;1010;CEN2;1000001;COMP05;3497;$ 754.061;23/8/2017;11/8/2017;CP01;AA04;17/8/2017;ENVA;10005159
4500005160;COM1;10/2/2017;1004;CEN1;1000006;COMP03;839;$ 455.008;10/5/2017;14/5/2017;CP01;AA04;;;10005160
4500005161;COM3;2/7/2017;1007;CEN1;1000006;COMP03;2291;$ 469.110;17/7/2017;13/7/2017;CP01;AA01;;;10005161
4500005162;COM3;16/5/2016;1006;CEN3;1000005;COMP01;3678;$ 946.233;21/5/2016;26/5/2016;CP02;AA03;;;10005162
4500005163;COM1;2/1/2016;1003;CEN2;1000003;COMP01;2711;$ 698.294;3/1/2016;16/12/2015;CP01;AA04;;;10005163
